timestamp,market_slug,condition_id,token_id_up,token_id_down,bid_up,ask_up,mid_up,bid_depth_up,ask_depth_up,spread_up,bid_down,ask_down,mid_down,bid_depth_down,ask_depth_down,spread_down,btc_price,time_remaining_s,market_start_ts,market_end_ts
2026-04-18T03:11:07.079804,btc-updown-5m-1776474600,0x86a5c944c6572959f3001b695e052b0c2afa1ed362af70e3c4147278b8d63391,87183820329548078866345126750964104702737483269390206398050411802605366369791,58325990898088276504125047827019314806355971553566370671679806285450716768559,0.78,0.79,0.785,1739.58,1323.62,0.01,0.21,0.22,0.215,295.82,561.76,0.01,77242.42,233.2,1776474600.0,1776474900.0
2026-04-18T03:11:09.353546,btc-updown-5m-1776474600,0x86a5c944c6572959f3001b695e052b0c2afa1ed362af70e3c4147278b8d63391,87183820329548078866345126750964104702737483269390206398050411802605366369791,58325990898088276504125047827019314806355971553566370671679806285450716768559,0.78,0.79,0.785,1952.65,752.33,0.01,0.21,0.22,0.215,163.72,624.49,0.01,77242.42,230.9,1776474600.0,1776474900.0
2026-04-18T03:11:11.622807,btc-updown-5m-1776474600,0x86a5c944c6572959f3001b695e052b0c2afa1ed362af70e3c4147278b8d63391,87183820329548078866345126750964104702737483269390206398050411802605366369791,58325990898088276504125047827019314806355971553566370671679806285450716768559,0.82,0.83,0.825,827.84,1449.6,0.01,0.17,0.18,0.175,245.39,213.65,0.01,77242.41,228.6,1776474600.0,1776474900.0
2026-04-18T03:11:13.894161,btc-updown-5m-1776474600,0x86a5c944c6572959f3001b695e052b0c2afa1ed362af70e3c4147278b8d63391,87183820329548078866345126750964104702737483269390206398050411802605366369791,58325990898088276504125047827019314806355971553566370671679806285450716768559,0.83,0.84,0.835,1101.44,1908.5,0.01,0.16,0.17,0.165,303.91,261.02,0.01,77242.42,226.4,1776474600.0,1776474900.0
2026-04-18T03:11:16.172899,btc-updown-5m-1776474600,0x86a5c944c6572959f3001b695e052b0c2afa1ed362af70e3c4147278b8d63391,87183820329548078866345126750964104702737483269390206398050411802605366369791,58325990898088276504125047827019314806355971553566370671679806285450716768559,0.83,0.84,0.835,1085.6,1311.86,0.01,0.16,0.17,0.165,203.08,243.08,0.01,77249.97,224.1,1776474600.0,1776474900.0
2026-04-18T03:11:18.452351,btc-updown-5m-1776474600,0x86a5c944c6572959f3001b695e052b0c2afa1ed362af70e3c4147278b8d63391,87183820329548078866345126750964104702737483269390206398050411802605366369791,58325990898088276504125047827019314806355971553566370671679806285450716768559,0.85,0.86,0.855,1342.68,2496.73,0.01,0.14,0.15,0.145,325.65,290.47,0.01,77249.97,221.8,1776474600.0,1776474900.0
2026-04-18T03:11:20.820875,btc-updown-5m-1776474600,0x86a5c944c6572959f3001b695e052b0c2afa1ed362af70e3c4147278b8d63391,87183820329548078866345126750964104702737483269390206398050411802605366369791,58325990898088276504125047827019314806355971553566370671679806285450716768559,0.84,0.85,0.845,1611.9,1975.27,0.01,0.15,0.16,0.155,285.03,370.2,0.01,77249.98,219.5,1776474600.0,1776474900.0
2026-04-18T03:11:23.099285,btc-updown-5m-1776474600,0x86a5c944c6572959f3001b695e052b0c2afa1ed362af70e3c4147278b8d63391,87183820329548078866345126750964104702737483269390206398050411802605366369791,58325990898088276504125047827019314806355971553566370671679806285450716768559,0.84,0.85,0.845,1571.39,1940.11,0.01,0.15,0.16,0.155,279.27,360.57,0.01,77249.97,217.2,1776474600.0,1776474900.0
2026-04-18T03:11:25.374142,btc-updown-5m-1776474600,0x86a5c944c6572959f3001b695e052b0c2afa1ed362af70e3c4147278b8d63391,87183820329548078866345126750964104702737483269390206398050411802605366369791,58325990898088276504125047827019314806355971553566370671679806285450716768559,0.84,0.85,0.845,1830.62,1787.03,0.01,0.15,0.16,0.155,249.51,412.59,0.01,77249.98,214.9,1776474600.0,1776474900.0
2026-04-18T03:11:27.650267,btc-updown-5m-1776474600,0x86a5c944c6572959f3001b695e052b0c2afa1ed362af70e3c4147278b8d63391,87183820329548078866345126750964104702737483269390206398050411802605366369791,58325990898088276504125047827019314806355971553566370671679806285450716768559,0.85,0.86,0.855,1840.82,2423.85,0.01,0.14,0.15,0.145,306.94,389.37,0.01,77249.97,212.6,1776474600.0,1776474900.0
2026-04-18T03:11:29.927292,btc-updown-5m-1776474600,0x86a5c944c6572959f3001b695e052b0c2afa1ed362af70e3c4147278b8d63391,87183820329548078866345126750964104702737483269390206398050411802605366369791,58325990898088276504125047827019314806355971553566370671679806285450716768559,0.85,0.86,0.855,1899.3,2193.39,0.01,0.14,0.15,0.145,279.45,387.54,0.01,77249.98,210.3,1776474600.0,1776474900.0
2026-04-18T03:11:32.199073,btc-updown-5m-1776474600,0x86a5c944c6572959f3001b695e052b0c2afa1ed362af70e3c4147278b8d63391,87183820329548078866345126750964104702737483269390206398050411802605366369791,58325990898088276504125047827019314806355971553566370671679806285450716768559,0.85,0.86,0.855,1766.7,2097.69,0.01,0.14,0.15,0.145,266.88,373.9,0.01,77249.97,208.1,1776474600.0,1776474900.0
2026-04-18T03:11:34.482058,btc-updown-5m-1776474600,0x86a5c944c6572959f3001b695e052b0c2afa1ed362af70e3c4147278b8d63391,87183820329548078866345126750964104702737483269390206398050411802605366369791,58325990898088276504125047827019314806355971553566370671679806285450716768559,0.86,0.87,0.865,1567.98,2659.51,0.01,0.13,0.14,0.135,323.4,319.24,0.01,77249.98,205.8,1776474600.0,1776474900.0
2026-04-18T03:11:36.759728,btc-updown-5m-1776474600,0x86a5c944c6572959f3001b695e052b0c2afa1ed362af70e3c4147278b8d63391,87183820329548078866345126750964104702737483269390206398050411802605366369791,58325990898088276504125047827019314806355971553566370671679806285450716768559,0.86,0.87,0.865,1725.78,2515.6,0.01,0.13,0.14,0.135,300.27,348.19,0.01,77249.97,203.5,1776474600.0,1776474900.0
2026-04-18T03:11:39.030491,btc-updown-5m-1776474600,0x86a5c944c6572959f3001b695e052b0c2afa1ed362af70e3c4147278b8d63391,87183820329548078866345126750964104702737483269390206398050411802605366369791,58325990898088276504125047827019314806355971553566370671679806285450716768559,0.86,0.87,0.865,1757.19,2511.78,0.01,0.13,0.14,0.135,295.52,333.56,0.01,77249.98,201.2,1776474600.0,1776474900.0
2026-04-18T03:11:41.305399,btc-updown-5m-1776474600,0x86a5c944c6572959f3001b695e052b0c2afa1ed362af70e3c4147278b8d63391,87183820329548078866345126750964104702737483269390206398050411802605366369791,58325990898088276504125047827019314806355971553566370671679806285450716768559,0.86,0.87,0.865,1679.02,2406.04,0.01,0.13,0.14,0.135,289.14,334.93,0.01,77249.98,199.0,1776474600.0,1776474900.0
2026-04-18T03:11:43.589842,btc-updown-5m-1776474600,0x86a5c944c6572959f3001b695e052b0c2afa1ed362af70e3c4147278b8d63391,87183820329548078866345126750964104702737483269390206398050411802605366369791,58325990898088276504125047827019314806355971553566370671679806285450716768559,0.86,0.87,0.865,1855.27,2476.46,0.01,0.13,0.14,0.135,297.04,369.85,0.01,77249.98,196.7,1776474600.0,1776474900.0
2026-04-18T03:11:45.867442,btc-updown-5m-1776474600,0x86a5c944c6572959f3001b695e052b0c2afa1ed362af70e3c4147278b8d63391,87183820329548078866345126750964104702737483269390206398050411802605366369791,58325990898088276504125047827019314806355971553566370671679806285450716768559,0.85,0.86,0.855,1662.31,2229.39,0.01,0.14,0.15,0.145,285.25,351.1,0.01,77249.97,194.4,1776474600.0,1776474900.0
2026-04-18T03:11:48.139886,btc-updown-5m-1776474600,0x86a5c944c6572959f3001b695e052b0c2afa1ed362af70e3c4147278b8d63391,87183820329548078866345126750964104702737483269390206398050411802605366369791,58325990898088276504125047827019314806355971553566370671679806285450716768559,0.85,0.86,0.855,1916.35,2217.76,0.01,0.14,0.15,0.145,286.44,404.72,0.01,77249.97,192.1,1776474600.0,1776474900.0
2026-04-18T03:11:50.413418,btc-updown-5m-1776474600,0x86a5c944c6572959f3001b695e052b0c2afa1ed362af70e3c4147278b8d63391,87183820329548078866345126750964104702737483269390206398050411802605366369791,58325990898088276504125047827019314806355971553566370671679806285450716768559,0.85,0.86,0.855,2066.57,2094.5,0.01,0.14,0.15,0.145,273.67,433.25,0.01,77249.98,189.9,1776474600.0,1776474900.0
2026-04-18T03:11:52.773221,btc-updown-5m-1776474600,0x86a5c944c6572959f3001b695e052b0c2afa1ed362af70e3c4147278b8d63391,87183820329548078866345126750964104702737483269390206398050411802605366369791,58325990898088276504125047827019314806355971553566370671679806285450716768559,0.85,0.86,0.855,1984.98,1999.51,0.01,0.14,0.15,0.145,263.09,417.05,0.01,77249.97,187.6,1776474600.0,1776474900.0
2026-04-18T03:11:55.046823,btc-updown-5m-1776474600,0x86a5c944c6572959f3001b695e052b0c2afa1ed362af70e3c4147278b8d63391,87183820329548078866345126750964104702737483269390206398050411802605366369791,58325990898088276504125047827019314806355971553566370671679806285450716768559,0.85,0.86,0.855,2167.53,1865.21,0.01,0.14,0.15,0.145,244.78,451.89,0.01,77249.97,185.2,1776474600.0,1776474900.0
2026-04-18T03:11:57.324516,btc-updown-5m-1776474600,0x86a5c944c6572959f3001b695e052b0c2afa1ed362af70e3c4147278b8d63391,87183820329548078866345126750964104702737483269390206398050411802605366369791,58325990898088276504125047827019314806355971553566370671679806285450716768559,0.85,0.86,0.855,2148.51,1899.6,0.01,0.14,0.15,0.145,254.02,437.1,0.01,77249.98,183.0,1776474600.0,1776474900.0
2026-04-18T03:11:59.606502,btc-updown-5m-1776474600,0x86a5c944c6572959f3001b695e052b0c2afa1ed362af70e3c4147278b8d63391,87183820329548078866345126750964104702737483269390206398050411802605366369791,58325990898088276504125047827019314806355971553566370671679806285450716768559,0.85,0.86,0.855,2825.22,1442.93,0.01,0.14,0.15,0.145,180.94,561.06,0.01,77249.98,180.7,1776474600.0,1776474900.0
2026-04-18T03:12:01.893519,btc-updown-5m-1776474600,0x86a5c944c6572959f3001b695e052b0c2afa1ed362af70e3c4147278b8d63391,87183820329548078866345126750964104702737483269390206398050411802605366369791,58325990898088276504125047827019314806355971553566370671679806285450716768559,0.87,0.89,0.88,2644.68,1373.28,0.02,0.11,0.13,0.12,118.1,509.72,0.02,77270.19,178.4,1776474600.0,1776474900.0
2026-04-18T03:12:04.167555,btc-updown-5m-1776474600,0x86a5c944c6572959f3001b695e052b0c2afa1ed362af70e3c4147278b8d63391,87183820329548078866345126750964104702737483269390206398050411802605366369791,58325990898088276504125047827019314806355971553566370671679806285450716768559,0.92,0.93,0.925,2932.2,5738.71,0.01,0.07,0.08,0.075,246.1,317.2,0.01,77272.52,176.1,1776474600.0,1776474900.0
2026-04-18T03:12:06.445905,btc-updown-5m-1776474600,0x86a5c944c6572959f3001b695e052b0c2afa1ed362af70e3c4147278b8d63391,87183820329548078866345126750964104702737483269390206398050411802605366369791,58325990898088276504125047827019314806355971553566370671679806285450716768559,0.92,0.93,0.925,2256.17,6005.85,0.01,0.07,0.08,0.075,264.23,264.93,0.01,77272.51,173.8,1776474600.0,1776474900.0
2026-04-18T03:12:08.724659,btc-updown-5m-1776474600,0x86a5c944c6572959f3001b695e052b0c2afa1ed362af70e3c4147278b8d63391,87183820329548078866345126750964104702737483269390206398050411802605366369791,58325990898088276504125047827019314806355971553566370671679806285450716768559,0.94,0.95,0.945,2454.91,23047.99,0.01,0.05,0.06,0.055,391.89,250.1,0.01,77294.48,171.6,1776474600.0,1776474900.0
2026-04-18T03:12:11.001081,btc-updown-5m-1776474600,0x86a5c944c6572959f3001b695e052b0c2afa1ed362af70e3c4147278b8d63391,87183820329548078866345126750964104702737483269390206398050411802605366369791,58325990898088276504125047827019314806355971553566370671679806285450716768559,0.94,0.95,0.945,3281.34,23343.77,0.01,0.05,0.06,0.055,396.97,301.9,0.01,77294.47,169.3,1776474600.0,1776474900.0
2026-04-18T03:12:13.279530,btc-updown-5m-1776474600,0x86a5c944c6572959f3001b695e052b0c2afa1ed362af70e3c4147278b8d63391,87183820329548078866345126750964104702737483269390206398050411802605366369791,58325990898088276504125047827019314806355971553566370671679806285450716768559,0.94,0.95,0.945,3752.65,23078.26,0.01,0.05,0.06,0.055,384.96,355.94,0.01,77287.79,167.0,1776474600.0,1776474900.0
2026-04-18T03:12:15.556315,btc-updown-5m-1776474600,0x86a5c944c6572959f3001b695e052b0c2afa1ed362af70e3c4147278b8d63391,87183820329548078866345126750964104702737483269390206398050411802605366369791,58325990898088276504125047827019314806355971553566370671679806285450716768559,0.94,0.95,0.945,3457.37,22012.67,0.01,0.05,0.06,0.055,333.33,310.55,0.01,77287.78,164.7,1776474600.0,1776474900.0
2026-04-18T03:12:17.828240,btc-updown-5m-1776474600,0x86a5c944c6572959f3001b695e052b0c2afa1ed362af70e3c4147278b8d63391,87183820329548078866345126750964104702737483269390206398050411802605366369791,58325990898088276504125047827019314806355971553566370671679806285450716768559,0.95,0.96,0.955,2865.22,22461.8,0.01,0.04,0.05,0.045,332.35,239.43,0.01,77287.79,162.4,1776474600.0,1776474900.0
2026-04-18T03:12:20.103190,btc-updown-5m-1776474600,0x86a5c944c6572959f3001b695e052b0c2afa1ed362af70e3c4147278b8d63391,87183820329548078866345126750964104702737483269390206398050411802605366369791,58325990898088276504125047827019314806355971553566370671679806285450716768559,0.94,0.95,0.945,4070.95,22329.18,0.01,0.05,0.06,0.055,328.58,388.99,0.01,77287.79,160.2,1776474600.0,1776474900.0
2026-04-18T03:12:22.390735,btc-updown-5m-1776474600,0x86a5c944c6572959f3001b695e052b0c2afa1ed362af70e3c4147278b8d63391,87183820329548078866345126750964104702737483269390206398050411802605366369791,58325990898088276504125047827019314806355971553566370671679806285450716768559,0.94,0.95,0.945,6015.46,22274.81,0.01,0.05,0.06,0.055,321.57,520.1,0.01,77290.64,157.9,1776474600.0,1776474900.0
2026-04-18T03:12:24.764059,btc-updown-5m-1776474600,0x86a5c944c6572959f3001b695e052b0c2afa1ed362af70e3c4147278b8d63391,87183820329548078866345126750964104702737483269390206398050411802605366369791,58325990898088276504125047827019314806355971553566370671679806285450716768559,0.94,0.95,0.945,7460.26,22175.11,0.01,0.05,0.06,0.055,311.27,651.65,0.01,77297.8,155.6,1776474600.0,1776474900.0
2026-04-18T03:12:27.046165,btc-updown-5m-1776474600,0x86a5c944c6572959f3001b695e052b0c2afa1ed362af70e3c4147278b8d63391,87183820329548078866345126750964104702737483269390206398050411802605366369791,58325990898088276504125047827019314806355971553566370671679806285450716768559,0.96,0.97,0.965,5013.7,21320.53,0.01,0.03,0.04,0.035,291.9,350.56,0.01,77297.8,153.2,1776474600.0,1776474900.0
2026-04-18T03:12:29.328630,btc-updown-5m-1776474600,0x86a5c944c6572959f3001b695e052b0c2afa1ed362af70e3c4147278b8d63391,87183820329548078866345126750964104702737483269390206398050411802605366369791,58325990898088276504125047827019314806355971553566370671679806285450716768559,0.96,0.97,0.965,6056.6,21772.04,0.01,0.03,0.04,0.035,289.64,407.03,0.01,77297.81,151.0,1776474600.0,1776474900.0
2026-04-18T03:12:31.603486,btc-updown-5m-1776474600,0x86a5c944c6572959f3001b695e052b0c2afa1ed362af70e3c4147278b8d63391,87183820329548078866345126750964104702737483269390206398050411802605366369791,58325990898088276504125047827019314806355971553566370671679806285450716768559,0.96,0.97,0.965,5099.68,20852.63,0.01,0.03,0.04,0.035,267.96,361.66,0.01,77297.81,148.7,1776474600.0,1776474900.0
2026-04-18T03:12:33.882116,btc-updown-5m-1776474600,0x86a5c944c6572959f3001b695e052b0c2afa1ed362af70e3c4147278b8d63391,87183820329548078866345126750964104702737483269390206398050411802605366369791,58325990898088276504125047827019314806355971553566370671679806285450716768559,0.96,0.97,0.965,5640.51,20777.51,0.01,0.03,0.04,0.035,269.79,392.89,0.01,77297.81,146.4,1776474600.0,1776474900.0
2026-04-18T03:12:36.157271,btc-updown-5m-1776474600,0x86a5c944c6572959f3001b695e052b0c2afa1ed362af70e3c4147278b8d63391,87183820329548078866345126750964104702737483269390206398050411802605366369791,58325990898088276504125047827019314806355971553566370671679806285450716768559,0.96,0.97,0.965,5402.6,20817.58,0.01,0.03,0.04,0.035,266.78,383.22,0.01,77297.8,144.1,1776474600.0,1776474900.0
2026-04-18T03:12:38.434163,btc-updown-5m-1776474600,0x86a5c944c6572959f3001b695e052b0c2afa1ed362af70e3c4147278b8d63391,87183820329548078866345126750964104702737483269390206398050411802605366369791,58325990898088276504125047827019314806355971553566370671679806285450716768559,0.96,0.97,0.965,5402.72,20605.25,0.01,0.03,0.04,0.035,264.96,382.41,0.01,77297.81,141.8,1776474600.0,1776474900.0
2026-04-18T03:12:40.724648,btc-updown-5m-1776474600,0x86a5c944c6572959f3001b695e052b0c2afa1ed362af70e3c4147278b8d63391,87183820329548078866345126750964104702737483269390206398050411802605366369791,58325990898088276504125047827019314806355971553566370671679806285450716768559,0.96,0.97,0.965,5857.96,20506.01,0.01,0.03,0.04,0.035,260.39,400.85,0.01,77297.81,139.6,1776474600.0,1776474900.0
2026-04-18T03:12:43.009757,btc-updown-5m-1776474600,0x86a5c944c6572959f3001b695e052b0c2afa1ed362af70e3c4147278b8d63391,87183820329548078866345126750964104702737483269390206398050411802605366369791,58325990898088276504125047827019314806355971553566370671679806285450716768559,0.96,0.97,0.965,5356.24,19534.01,0.01,0.03,0.04,0.035,248.32,349.4,0.01,77297.81,137.3,1776474600.0,1776474900.0
2026-04-18T03:12:45.292005,btc-updown-5m-1776474600,0x86a5c944c6572959f3001b695e052b0c2afa1ed362af70e3c4147278b8d63391,87183820329548078866345126750964104702737483269390206398050411802605366369791,58325990898088276504125047827019314806355971553566370671679806285450716768559,0.96,0.97,0.965,5866.62,20162.92,0.01,0.03,0.04,0.035,254.36,382.33,0.01,77297.81,135.0,1776474600.0,1776474900.0
2026-04-18T03:12:47.571208,btc-updown-5m-1776474600,0x86a5c944c6572959f3001b695e052b0c2afa1ed362af70e3c4147278b8d63391,87183820329548078866345126750964104702737483269390206398050411802605366369791,58325990898088276504125047827019314806355971553566370671679806285450716768559,0.96,0.97,0.965,6230.46,19685.85,0.01,0.03,0.04,0.035,242.16,404.09,0.01,77297.81,132.7,1776474600.0,1776474900.0
2026-04-18T03:12:49.852045,btc-updown-5m-1776474600,0x86a5c944c6572959f3001b695e052b0c2afa1ed362af70e3c4147278b8d63391,87183820329548078866345126750964104702737483269390206398050411802605366369791,58325990898088276504125047827019314806355971553566370671679806285450716768559,0.96,0.97,0.965,6280.43,19627.75,0.01,0.03,0.04,0.035,238.06,406.75,0.01,77297.82,130.4,1776474600.0,1776474900.0
2026-04-18T03:12:52.133004,btc-updown-5m-1776474600,0x86a5c944c6572959f3001b695e052b0c2afa1ed362af70e3c4147278b8d63391,87183820329548078866345126750964104702737483269390206398050411802605366369791,58325990898088276504125047827019314806355971553566370671679806285450716768559,0.96,0.97,0.965,6453.34,19445.94,0.01,0.03,0.04,0.035,233.26,413.12,0.01,77297.82,128.1,1776474600.0,1776474900.0
2026-04-18T03:12:54.408370,btc-updown-5m-1776474600,0x86a5c944c6572959f3001b695e052b0c2afa1ed362af70e3c4147278b8d63391,87183820329548078866345126750964104702737483269390206398050411802605366369791,58325990898088276504125047827019314806355971553566370671679806285450716768559,0.97,0.98,0.975,5944.06,19405.78,0.01,0.02,0.03,0.025,231.43,330.6,0.01,77297.82,125.9,1776474600.0,1776474900.0
2026-04-18T03:12:56.764738,btc-updown-5m-1776474600,0x86a5c944c6572959f3001b695e052b0c2afa1ed362af70e3c4147278b8d63391,87183820329548078866345126750964104702737483269390206398050411802605366369791,58325990898088276504125047827019314806355971553566370671679806285450716768559,0.97,0.98,0.975,6437.55,18996.67,0.01,0.02,0.03,0.025,221.82,339.61,0.01,77297.82,123.6,1776474600.0,1776474900.0
2026-04-18T03:12:59.039236,btc-updown-5m-1776474600,0x86a5c944c6572959f3001b695e052b0c2afa1ed362af70e3c4147278b8d63391,87183820329548078866345126750964104702737483269390206398050411802605366369791,58325990898088276504125047827019314806355971553566370671679806285450716768559,0.97,0.98,0.975,6121.93,18832.36,0.01,0.02,0.03,0.025,218.49,327.35,0.01,77297.82,121.2,1776474600.0,1776474900.0
2026-04-18T03:13:01.308065,btc-updown-5m-1776474600,0x86a5c944c6572959f3001b695e052b0c2afa1ed362af70e3c4147278b8d63391,87183820329548078866345126750964104702737483269390206398050411802605366369791,58325990898088276504125047827019314806355971553566370671679806285450716768559,0.972,0.98,0.976,1874.54,2883.97,0.008,0.02,0.028,0.024,57.17,30.44,0.008,77297.82,119.0,1776474600.0,1776474900.0
2026-04-18T03:13:03.576391,btc-updown-5m-1776474600,0x86a5c944c6572959f3001b695e052b0c2afa1ed362af70e3c4147278b8d63391,87183820329548078866345126750964104702737483269390206398050411802605366369791,58325990898088276504125047827019314806355971553566370671679806285450716768559,0.97,0.971,0.9705,1910.63,2065.47,0.001,0.029,0.03,0.0295,41.69,71.33,0.001,77292.39,116.7,1776474600.0,1776474900.0
2026-04-18T03:13:05.849850,btc-updown-5m-1776474600,0x86a5c944c6572959f3001b695e052b0c2afa1ed362af70e3c4147278b8d63391,87183820329548078866345126750964104702737483269390206398050411802605366369791,58325990898088276504125047827019314806355971553566370671679806285450716768559,0.97,0.971,0.9705,454.39,2249.65,0.001,0.029,0.03,0.0295,45.5,15.15,0.001,77290.45,114.4,1776474600.0,1776474900.0
2026-04-18T03:13:08.123020,btc-updown-5m-1776474600,0x86a5c944c6572959f3001b695e052b0c2afa1ed362af70e3c4147278b8d63391,87183820329548078866345126750964104702737483269390206398050411802605366369791,58325990898088276504125047827019314806355971553566370671679806285450716768559,0.97,0.98,0.975,397.13,2244.97,0.01,0.02,0.03,0.025,46.51,16.53,0.01,77290.46,112.1,1776474600.0,1776474900.0
2026-04-18T03:13:10.401238,btc-updown-5m-1776474600,0x86a5c944c6572959f3001b695e052b0c2afa1ed362af70e3c4147278b8d63391,87183820329548078866345126750964104702737483269390206398050411802605366369791,58325990898088276504125047827019314806355971553566370671679806285450716768559,0.97,0.98,0.975,257.75,2206.43,0.01,0.02,0.03,0.025,43.72,11.33,0.01,77290.46,109.9,1776474600.0,1776474900.0
2026-04-18T03:13:12.676390,btc-updown-5m-1776474600,0x86a5c944c6572959f3001b695e052b0c2afa1ed362af70e3c4147278b8d63391,87183820329548078866345126750964104702737483269390206398050411802605366369791,58325990898088276504125047827019314806355971553566370671679806285450716768559,0.97,0.98,0.975,340.66,2188.71,0.01,0.02,0.03,0.025,43.5,11.82,0.01,77290.46,107.6,1776474600.0,1776474900.0
2026-04-18T03:13:14.952525,btc-updown-5m-1776474600,0x86a5c944c6572959f3001b695e052b0c2afa1ed362af70e3c4147278b8d63391,87183820329548078866345126750964104702737483269390206398050411802605366369791,58325990898088276504125047827019314806355971553566370671679806285450716768559,0.97,0.98,0.975,1005.59,2324.86,0.01,0.02,0.03,0.025,46.19,32.55,0.01,77284.69,105.3,1776474600.0,1776474900.0
2026-04-18T03:13:17.233453,btc-updown-5m-1776474600,0x86a5c944c6572959f3001b695e052b0c2afa1ed362af70e3c4147278b8d63391,87183820329548078866345126750964104702737483269390206398050411802605366369791,58325990898088276504125047827019314806355971553566370671679806285450716768559,0.97,0.98,0.975,576.92,2499.56,0.01,0.02,0.03,0.025,50.55,20.1,0.01,77284.68,103.0,1776474600.0,1776474900.0
2026-04-18T03:13:19.505208,btc-updown-5m-1776474600,0x86a5c944c6572959f3001b695e052b0c2afa1ed362af70e3c4147278b8d63391,87183820329548078866345126750964104702737483269390206398050411802605366369791,58325990898088276504125047827019314806355971553566370671679806285450716768559,0.967,0.97,0.9685,1334.57,2320.3,0.003,0.03,0.033,0.0315,48.33,53.86,0.003,77276.95,100.8,1776474600.0,1776474900.0
2026-04-18T03:13:21.774749,btc-updown-5m-1776474600,0x86a5c944c6572959f3001b695e052b0c2afa1ed362af70e3c4147278b8d63391,87183820329548078866345126750964104702737483269390206398050411802605366369791,58325990898088276504125047827019314806355971553566370671679806285450716768559,0.967,0.97,0.9685,1225.28,341.88,0.003,0.03,0.033,0.0315,8.62,49.71,0.003,77276.95,98.5,1776474600.0,1776474900.0
2026-04-18T03:13:24.058011,btc-updown-5m-1776474600,0x86a5c944c6572959f3001b695e052b0c2afa1ed362af70e3c4147278b8d63391,87183820329548078866345126750964104702737483269390206398050411802605366369791,58325990898088276504125047827019314806355971553566370671679806285450716768559,0.967,0.97,0.9685,1080.37,685.6,0.003,0.03,0.033,0.0315,19.88,44.89,0.003,77276.95,96.2,1776474600.0,1776474900.0
2026-04-18T03:13:26.330187,btc-updown-5m-1776474600,0x86a5c944c6572959f3001b695e052b0c2afa1ed362af70e3c4147278b8d63391,87183820329548078866345126750964104702737483269390206398050411802605366369791,58325990898088276504125047827019314806355971553566370671679806285450716768559,0.967,0.97,0.9685,1700.51,485.27,0.003,0.03,0.033,0.0315,13.62,71.07,0.003,77276.95,93.9,1776474600.0,1776474900.0
2026-04-18T03:13:28.685972,btc-updown-5m-1776474600,0x86a5c944c6572959f3001b695e052b0c2afa1ed362af70e3c4147278b8d63391,87183820329548078866345126750964104702737483269390206398050411802605366369791,58325990898088276504125047827019314806355971553566370671679806285450716768559,0.96,0.97,0.965,1239.02,474.49,0.01,0.03,0.04,0.035,13.28,52.61,0.01,77276.94,91.7,1776474600.0,1776474900.0
2026-04-18T03:13:30.965726,btc-updown-5m-1776474600,0x86a5c944c6572959f3001b695e052b0c2afa1ed362af70e3c4147278b8d63391,87183820329548078866345126750964104702737483269390206398050411802605366369791,58325990898088276504125047827019314806355971553566370671679806285450716768559,0.961,0.97,0.9655,1326.9,660.5,0.009,0.03,0.039,0.0345,19.04,55.83,0.009,77276.95,89.3,1776474600.0,1776474900.0
2026-04-18T03:13:33.240382,btc-updown-5m-1776474600,0x86a5c944c6572959f3001b695e052b0c2afa1ed362af70e3c4147278b8d63391,87183820329548078866345126750964104702737483269390206398050411802605366369791,58325990898088276504125047827019314806355971553566370671679806285450716768559,0.96,0.97,0.965,1912.92,583.05,0.01,0.03,0.04,0.035,15.92,83.03,0.01,77276.94,87.0,1776474600.0,1776474900.0
2026-04-18T03:13:35.524219,btc-updown-5m-1776474600,0x86a5c944c6572959f3001b695e052b0c2afa1ed362af70e3c4147278b8d63391,87183820329548078866345126750964104702737483269390206398050411802605366369791,58325990898088276504125047827019314806355971553566370671679806285450716768559,0.96,0.97,0.965,2116.38,386.54,0.01,0.03,0.04,0.035,10.56,89.78,0.01,77276.95,84.8,1776474600.0,1776474900.0
2026-04-18T03:13:37.795249,btc-updown-5m-1776474600,0x86a5c944c6572959f3001b695e052b0c2afa1ed362af70e3c4147278b8d63391,87183820329548078866345126750964104702737483269390206398050411802605366369791,58325990898088276504125047827019314806355971553566370671679806285450716768559,0.96,0.962,0.961,1979.97,438.27,0.002,0.038,0.04,0.039,11.04,83.51,0.002,77276.95,82.5,1776474600.0,1776474900.0
2026-04-18T03:13:40.067150,btc-updown-5m-1776474600,0x86a5c944c6572959f3001b695e052b0c2afa1ed362af70e3c4147278b8d63391,87183820329548078866345126750964104702737483269390206398050411802605366369791,58325990898088276504125047827019314806355971553566370671679806285450716768559,0.962,0.97,0.966,1921.52,764.75,0.008,0.03,0.038,0.034,16.94,76.52,0.008,77276.95,80.2,1776474600.0,1776474900.0
2026-04-18T03:13:42.342430,btc-updown-5m-1776474600,0x86a5c944c6572959f3001b695e052b0c2afa1ed362af70e3c4147278b8d63391,87183820329548078866345126750964104702737483269390206398050411802605366369791,58325990898088276504125047827019314806355971553566370671679806285450716768559,0.97,0.979,0.9745,1682.35,2415.32,0.009,0.021,0.03,0.0255,48.91,66.41,0.009,77276.94,77.9,1776474600.0,1776474900.0
